date,channel,optimize,impression,cost,new_user_x,day1_revenue,day7_revenue_x,day14_revenue,publish_force,publish_hot,publish_bug,publish_internal,publish_external,day7_revenue_y,new_user_y,retention,active_revenue
2/16/2022,Unity (6116217fd19d5606f9bcd4b2),ROAS,2837,350.57,18,0.77,11.75,13.04,0,0,0,0,0,14280.24,6871,0.4451,61590.5
2/16/2022,Unity (60a4e5353aade805296adfa0),ROAS,10147,797.87,39,119.43,187.3,213.84,0,0,0,0,0,14280.24,6871,0.4451,61590.5
2/16/2022,Unity (6081233cd01097498049b622),INSTALL,72431,1198.65,166,25.37,76.63,104.02,0,0,0,0,0,14280.24,6871,0.4451,61590.5
2/16/2022,Unity (6066e99c352a0bbbf644ec71),INSTALL,75341,2258.79,370,119.55,306.31,399.39,0,0,0,0,0,14280.24,6871,0.4451,61590.5
2/16/2022,TikTok (1724100454008866),INSTALL,54757,291,16,2.27,6.23,13.09,0,0,0,0,0,14280.24,6871,0.4451,61590.5
2/16/2022,Moloco (qndPqBpJ1dAMf41N),ROAS,17927805,12434.27,979,174.65,1083.03,2057.22,0,0,0,0,0,14280.24,6871,0.4451,61590.5
2/16/2022,Liftoff (88ffd090d1),OTHER,745753,20131.86,976,318.3,2436.89,3950.35,0,0,0,0,0,14280.24,6871,0.4451,61590.5
2/16/2022,IronSource (8454073),INSTALL,31628,1094.01,96,23.74,88.39,112.36,0,0,0,0,0,14280.24,6871,0.4451,61590.5
2/16/2022,IronSource (8437695),INSTALL,38351,730.1,113,26.15,123.65,152.02,0,0,0,0,0,14280.24,6871,0.4451,61590.5
2/16/2022,GoogleUAC (12661998941),AEO,186819,6954.5,6,0.67,19.74,95.38,0,0,0,0,0,14280.24,6871,0.4451,61590.5
2/16/2022,Facebook (23849554058460631),ROAS,347914,7357.37,0,0,0,0,0,0,0,0,0,14280.24,6871,0.4451,61590.5
2/16/2022,Facebook (23848330050610631),ROAS,120329,2568.49,0,0,0,0,0,0,0,0,0,14280.24,6871,0.4451,61590.5
2/16/2022,Facebook (23847706553010631),ROAS,661361,14637.49,0,0,0,0,0,0,0,0,0,14280.24,6871,0.4451,61590.5
2/16/2022,Facebook (23847011685740631),AEO,713219,8228.03,0,0,0,0,0,0,0,0,0,14280.24,6871,0.4451,61590.5
2/16/2022,Facebook (23847011092900631),INSTALL,2217,36.52,0,0,0,0,0,0,0,0,0,14280.24,6871,0.4451,61590.5
2/16/2022,Chartboost (61e14238d5feab0838c66aad),ROAS,2808,132,8,0,0.05,0.05,0,0,0,0,0,14280.24,6871,0.4451,61590.5
2/16/2022,Applovin (2b5a3e161e7c1e7999d0d5cf7c1605fb),ROAS,236042,40702.18,757,573.36,4475.29,6893.49,0,0,0,0,0,14280.24,6871,0.4451,61590.5
2/16/2022,Applovin (1b9638f46b9476ed96e6ccf54b2cc7bd),INSTALL,0,6,0,0,0,0,0,0,0,0,0,14280.24,6871,0.4451,61590.5
2/16/2022,Applovin (1619a4ec3c54d4c51e469d3f245c1b4e),AEO,200313,19979.43,610,225.4,1588.91,2647.97,0,0,0,0,0,14280.24,6871,0.4451,61590.5
2/16/2022,AppleSearch (893215735),ROAS,1576,80.72,2,0,10.62,11.02,0,0,0,0,0,14280.24,6871,0.4451,61590.5
2/16/2022,AppleSearch (893208478),ROAS,4811,2000.77,98,27.27,102.06,218.31,0,0,0,0,0,14280.24,6871,0.4451,61590.5
2/16/2022,Appier (DreamIsland_ee13173f81f5),INSTALL,27771248,1578,253,104.78,610.95,913.59,0,0,0,0,0,14280.24,6871,0.4451,61590.5
2/17/2022,Vungle (61c13dced41d3500101b4cef),ROAS,246212,5067.5,414,67.17,372.93,807.24,0,0,0,0,0,16376.35,6815,0.431,60222.92
2/17/2022,Unity (61c06cab2cd994fec218c0ab),ROAS,19759,1259.31,93,59.76,288.76,547.86,0,0,0,0,0,16376.35,6815,0.431,60222.92
2/17/2022,Unity (612db4293201446aea84eb37),ROAS,75792,3796.67,214,51.93,247.08,410.24,0,0,0,0,0,16376.35,6815,0.431,60222.92
2/17/2022,Unity (6116217fd19d5606f9bcd4b2),ROAS,1571,165.62,1,0,0,0,0,0,0,0,0,16376.35,6815,0.431,60222.92
2/17/2022,Unity (60a4e5353aade805296adfa0),ROAS,8539,603.71,10,0.09,0.86,0.94,0,0,0,0,0,16376.35,6815,0.431,60222.92
2/17/2022,Unity (6081233cd01097498049b622),INSTALL,68787,1197.54,163,25.06,106.46,133.18,0,0,0,0,0,16376.35,6815,0.431,60222.92
2/17/2022,Unity (6066e99c352a0bbbf644ec71),INSTALL,83063,2380.15,336,64.66,280.44,391.14,0,0,0,0,0,16376.35,6815,0.431,60222.92
2/17/2022,TikTok (1724100454008866),INSTALL,55849,290.99,15,3.9,8.76,10.46,0,0,0,0,0,16376.35,6815,0.431,60222.92
2/17/2022,Moloco (qndPqBpJ1dAMf41N),ROAS,18858971,12513.12,988,252.75,2381.56,5085.25,0,0,0,0,0,16376.35,6815,0.431,60222.92
2/17/2022,Liftoff (88ffd090d1),OTHER,779217,23363.88,1034,294.6,1547.38,2883.57,0,0,0,0,0,16376.35,6815,0.431,60222.92
2/17/2022,IronSource (8454073),INSTALL,18381,658.63,59,22.97,80.34,105.8,0,0,0,0,0,16376.35,6815,0.431,60222.92
2/17/2022,IronSource (8437695),INSTALL,29967,704.5,103,18.04,92.4,141.61,0,0,0,0,0,16376.35,6815,0.431,60222.92
2/17/2022,GoogleUAC (12661998941),AEO,111710,4952.56,5,0.54,5.1,20.6,0,0,0,0,0,16376.35,6815,0.431,60222.92
2/17/2022,Facebook (23849554058460631),ROAS,324030,7607.27,0,0,0,0,0,0,0,0,0,16376.35,6815,0.431,60222.92
2/17/2022,Facebook (23848330050610631),ROAS,109892,2564.31,0,0,0,0,0,0,0,0,0,16376.35,6815,0.431,60222.92
2/17/2022,Facebook (23847706553010631),ROAS,651975,14976.25,0,0,0,0,0,0,0,0,0,16376.35,6815,0.431,60222.92
2/17/2022,Facebook (23847011685740631),AEO,668419,8014.15,0,0,0,0,0,0,0,0,0,16376.35,6815,0.431,60222.92
2/17/2022,Facebook (23847011092900631),INSTALL,2025,37.17,0,0,0,0,0,0,0,0,0,16376.35,6815,0.431,60222.92
2/17/2022,Chartboost (61e14238d5feab0838c66aad),ROAS,7383,72,5,0.27,0.27,0.27,0,0,0,0,0,16376.35,6815,0.431,60222.92
2/17/2022,Applovin (2b5a3e161e7c1e7999d0d5cf7c1605fb),ROAS,257987,40807.45,841,1093.69,5667.73,8536.06,0,0,0,0,0,16376.35,6815,0.431,60222.92
2/17/2022,Applovin (1619a4ec3c54d4c51e469d3f245c1b4e),AEO,156100,20650.33,497,166.74,1411.43,2134.16,0,0,0,0,0,16376.35,6815,0.431,60222.92
2/17/2022,AppleSearch (893215735),ROAS,1316,56.58,4,0.09,0.09,2.23,0,0,0,0,0,16376.35,6815,0.431,60222.92
2/17/2022,AppleSearch (893208478),ROAS,3951,2211.93,97,24.72,137.7,252.05,0,0,0,0,0,16376.35,6815,0.431,60222.92
2/17/2022,Appier (DreamIsland_ee13173f81f5),INSTALL,29211112,1890,249,94.12,309.71,429.15,0,0,0,0,0,16376.35,6815,0.431,60222.92
2/18/2022,Vungle (61c13dced41d3500101b4cef),ROAS,243030,4735.2,421,30.85,328.06,546.11,0,0,0,0,0,12979.63,6828,0.4133,58028.7
2/18/2022,Unity (61c06cab2cd994fec218c0ab),ROAS,29102,1975.49,107,75.2,252.01,469.43,0,0,0,0,0,12979.63,6828,0.4133,58028.7
2/18/2022,Unity (612db4293201446aea84eb37),ROAS,85276,3749.57,257,32.6,266.98,477.02,0,0,0,0,0,12979.63,6828,0.4133,58028.7
2/18/2022,Unity (6116217fd19d5606f9bcd4b2),ROAS,38,5.44,0,0,0,0,0,0,0,0,0,12979.63,6828,0.4133,58028.7
2/18/2022,Unity (60a4e5353aade805296adfa0),ROAS,3007,196.04,9,0.98,3.91,5.92,0,0,0,0,0,12979.63,6828,0.4133,58028.7
2/18/2022,Unity (6081233cd01097498049b622),INSTALL,54930,855.33,137,27.48,128.67,261.27,0,0,0,0,0,12979.63,6828,0.4133,58028.7
2/18/2022,Unity (6066e99c352a0bbbf644ec71),INSTALL,95518,2643.05,429,88.72,311.18,388.8,0,0,0,0,0,12979.63,6828,0.4133,58028.7
2/18/2022,TikTok (1724100454008866),INSTALL,60139,291,21,1.44,6.93,8.51,0,0,0,0,0,12979.63,6828,0.4133,58028.7
2/18/2022,Moloco (qndPqBpJ1dAMf41N),ROAS,19028353,12514.85,1034,237.61,1163.97,1895.4,0,0,0,0,0,12979.63,6828,0.4133,58028.7
2/18/2022,Liftoff (88ffd090d1),OTHER,690083,21265.17,970,394.46,2032.39,3033.97,0,0,0,0,0,12979.63,6828,0.4133,58028.7
2/18/2022,IronSource (8454073),INSTALL,11264,408.93,42,19.26,54.63,77.58,0,0,0,0,0,12979.63,6828,0.4133,58028.7
2/18/2022,IronSource (8437695),INSTALL,23177,569.6,87,23.19,76.65,102.05,0,0,0,0,0,12979.63,6828,0.4133,58028.7
2/18/2022,GoogleUAC (12661998941),AEO,237810,8199.15,12,0.88,5.09,5.6,0,0,0,0,0,12979.63,6828,0.4133,58028.7
2/18/2022,Facebook (23849554058460631),ROAS,307416,6851.4,0,0,0,0,0,0,0,0,0,12979.63,6828,0.4133,58028.7
2/18/2022,Facebook (23848330050610631),ROAS,105358,2321.51,0,0,0,0,0,0,0,0,0,12979.63,6828,0.4133,58028.7
2/18/2022,Facebook (23847706553010631),ROAS,559599,14281.6,0,0,0,0,0,0,0,0,0,12979.63,6828,0.4133,58028.7
2/18/2022,Facebook (23847011685740631),AEO,624214,7720.74,0,0,0,0,0,0,0,0,0,12979.63,6828,0.4133,58028.7
2/18/2022,Facebook (23847011092900631),INSTALL,1701,35.66,0,0,0,0,0,0,0,0,0,12979.63,6828,0.4133,58028.7
2/18/2022,Chartboost (61e14238d5feab0838c66aad),ROAS,4943,88.01,6,0,0.37,0.74,0,0,0,0,0,12979.63,6828,0.4133,58028.7
2/18/2022,Applovin (2b5a3e161e7c1e7999d0d5cf7c1605fb),ROAS,262871,45469.35,702,559.44,3945.55,7180.46,0,0,0,0,0,12979.63,6828,0.4133,58028.7
2/18/2022,Applovin (1619a4ec3c54d4c51e469d3f245c1b4e),AEO,155938,14882.54,468,133.84,947.66,2054.02,0,0,0,0,0,12979.63,6828,0.4133,58028.7
2/18/2022,AppleSearch (893215735),ROAS,1275,106.4,6,0.12,3.81,16.42,0,0,0,0,0,12979.63,6828,0.4133,58028.7
2/18/2022,AppleSearch (893208478),ROAS,3636,1757.13,87,33.24,228.46,410.37,0,0,0,0,0,12979.63,6828,0.4133,58028.7
2/18/2022,Appier (DreamIsland_ee13173f81f5),INSTALL,29526477,1967,270,50.49,386,558.61,0,0,0,0,0,12979.63,6828,0.4133,58028.7
2/19/2022,Vungle (61c13dced41d3500101b4cef),ROAS,224451,4803.2,418,79.51,334.57,521.12,0,0,0,0,0,18379.28,7743,0.4403,65245.06
2/19/2022,Unity (61c06cab2cd994fec218c0ab),ROAS,34274,2333.51,190,83.7,373.11,580.01,0,0,0,0,0,18379.28,7743,0.4403,65245.06
2/19/2022,Unity (612db4293201446aea84eb37),ROAS,99994,3945.61,257,55.44,233.35,471.03,0,0,0,0,0,18379.28,7743,0.4403,65245.06
2/19/2022,Unity (6116217fd19d5606f9bcd4b2),ROAS,90,6.39,1,0,0,0,0,0,0,0,0,18379.28,7743,0.4403,65245.06
2/19/2022,Unity (60a4e5353aade805296adfa0),ROAS,3349,197.95,13,1.12,9.19,17.36,0,0,0,0,0,18379.28,7743,0.4403,65245.06
2/19/2022,Unity (6081233cd01097498049b622),INSTALL,45562,694.5,102,25.97,77.91,102.66,0,0,0,0,0,18379.28,7743,0.4403,65245.06
2/19/2022,Unity (6066e99c352a0bbbf644ec71),INSTALL,120508,2996.77,455,96.17,533.67,685.66,0,0,0,0,0,18379.28,7743,0.4403,65245.06
2/19/2022,TikTok (1724100454008866),INSTALL,58475,291.01,32,1.66,4.47,4.96,0,0,0,0,0,18379.28,7743,0.4403,65245.06
2/19/2022,Moloco (qndPqBpJ1dAMf41N),ROAS,18551488,12516.17,1044,506.64,1905.42,2936.15,0,0,0,0,0,18379.28,7743,0.4403,65245.06
2/19/2022,Liftoff (88ffd090d1),OTHER,790970,22219.53,1165,415.59,2017.76,3065.31,0,0,0,0,0,18379.28,7743,0.4403,65245.06
2/19/2022,IronSource (8454073),INSTALL,25478,879.11,121,39.02,108.05,139.32,0,0,0,0,0,18379.28,7743,0.4403,65245.06
2/19/2022,IronSource (8437695),INSTALL,25537,665.7,111,35.55,81.63,99.26,0,0,0,0,0,18379.28,7743,0.4403,65245.06
2/19/2022,GoogleUAC (12661998941),AEO,182412,6540.55,12,1.17,5.55,21.29,0,0,0,0,0,18379.28,7743,0.4403,65245.06
2/19/2022,Facebook (23849554058460631),ROAS,380911,7330.43,0,0,0,0,0,0,0,0,0,18379.28,7743,0.4403,65245.06
2/19/2022,Facebook (23848330050610631),ROAS,128257,2755.5,0,0,0,0,0,0,0,0,0,18379.28,7743,0.4403,65245.06
2/19/2022,Facebook (23847706553010631),ROAS,656551,15204.17,0,0,0,0,0,0,0,0,0,18379.28,7743,0.4403,65245.06
2/19/2022,Facebook (23847011685740631),AEO,722932,8123.07,0,0,0,0,0,0,0,0,0,18379.28,7743,0.4403,65245.06
2/19/2022,Facebook (23847011092900631),INSTALL,1844,36.07,0,0,0,0,0,0,0,0,0,18379.28,7743,0.4403,65245.06
2/19/2022,Applovin (2b5a3e161e7c1e7999d0d5cf7c1605fb),ROAS,239279,46464.77,869,1000.54,5273.9,7832.14,0,0,0,0,0,18379.28,7743,0.4403,65245.06
2/19/2022,Applovin (1619a4ec3c54d4c51e469d3f245c1b4e),AEO,240133,14507.03,676,418.16,1745.52,3100.17,0,0,0,0,0,18379.28,7743,0.4403,65245.06
2/19/2022,AppleSearch (893215735),ROAS,1792,204.38,8,0.79,2.63,4.83,0,0,0,0,0,18379.28,7743,0.4403,65245.06
2/19/2022,AppleSearch (893208478),ROAS,5267,1743.14,101,22.43,109.32,204.28,0,0,0,0,0,18379.28,7743,0.4403,65245.06
2/19/2022,Appier (DreamIsland_ee13173f81f5),INSTALL,29514286,2030,266,60.72,274.13,460.01,0,0,0,0,0,18379.28,7743,0.4403,65245.06
2/20/2022,Vungle (61c13dced41d3500101b4cef),ROAS,210059,4186.3,342,69.88,297.87,486.4,0,0,0,0,0,21166.66,8298,0.4331,68883.11
2/20/2022,Unity (62051552a368fa54e6597817),ROAS,1,0.23,0,0,0,0,0,0,0,0,0,21166.66,8298,0.4331,68883.11
2/20/2022,Unity (61c06cab2cd994fec218c0ab),ROAS,44048,2995.31,242,131.02,872.94,1414.39,0,0,0,0,0,21166.66,8298,0.4331,68883.11
2/20/2022,Unity (612db4293201446aea84eb37),ROAS,86176,3889.95,268,203.93,366.59,529.16,0,0,0,0,0,21166.66,8298,0.4331,68883.11
2/20/2022,Unity (6116217fd19d5606f9bcd4b2),ROAS,218,14.17,1,0,0,0,0,0,0,0,0,21166.66,8298,0.4331,68883.11
2/20/2022,Unity (60a4e5353aade805296adfa0),ROAS,9453,696.14,35,15.8,32.58,48.35,0,0,0,0,0,21166.66,8298,0.4331,68883.11
2/20/2022,Unity (6081233cd01097498049b622),INSTALL,50227,710.5,154,49.91,133.21,173.56,0,0,0,0,0,21166.66,8298,0.4331,68883.11
2/20/2022,Unity (6066e99c352a0bbbf644ec71),INSTALL,127715,3448.62,548,108.26,339.21,444.18,0,0,0,0,0,21166.66,8298,0.4331,68883.11
2/20/2022,TikTok (1724100454008866),INSTALL,66462,291,25,2.73,6.2,6.34,0,0,0,0,0,21166.66,8298,0.4331,68883.11
2/20/2022,Moloco (qndPqBpJ1dAMf41N),ROAS,19044047,12521.34,1069,425.07,2491.83,4335.93,0,0,0,0,0,21166.66,8298,0.4331,68883.11
2/20/2022,Liftoff (88ffd090d1),OTHER,719860,22217.02,1094,500.84,1932.93,3411.09,0,0,0,0,0,21166.66,8298,0.4331,68883.11
2/20/2022,IronSource (8454073),INSTALL,42962,1320.16,138,38.5,134,174.01,0,0,0,0,0,21166.66,8298,0.4331,68883.11
2/20/2022,IronSource (8437695),INSTALL,26012,535.8,77,17.28,48.66,85,0,0,0,0,0,21166.66,8298,0.4331,68883.11
2/20/2022,GoogleUAC (12661998941),AEO,131249,5581.58,12,0.5,2.89,5.66,0,0,0,0,0,21166.66,8298,0.4331,68883.11
2/20/2022,Facebook (23849554058460631),ROAS,337166,6392.04,0,0,0,0,0,0,0,0,0,21166.66,8298,0.4331,68883.11
2/20/2022,Facebook (23848330050610631),ROAS,108235,2786.22,0,0,0,0,0,0,0,0,0,21166.66,8298,0.4331,68883.11
2/20/2022,Facebook (23847706553010631),ROAS,756140,15887.14,0,0,0,0,0,0,0,0,0,21166.66,8298,0.4331,68883.11
2/20/2022,Facebook (23847011685740631),AEO,657311,7637.06,0,0,0,0,0,0,0,0,0,21166.66,8298,0.4331,68883.11
2/20/2022,Facebook (23847011092900631),INSTALL,2040,36.06,0,0,0,0,0,0,0,0,0,21166.66,8298,0.4331,68883.11
2/20/2022,Applovin (2b5a3e161e7c1e7999d0d5cf7c1605fb),ROAS,294645,44014.17,1070,1647.86,6457.07,9544.83,0,0,0,0,0,21166.66,8298,0.4331,68883.11
2/20/2022,Applovin (1b9638f46b9476ed96e6ccf54b2cc7bd),INSTALL,0,6,0,0,0,0,0,0,0,0,0,21166.66,8298,0.4331,68883.11
2/20/2022,Applovin (1619a4ec3c54d4c51e469d3f245c1b4e),AEO,246020,17931.78,684,485.66,2584.94,4090.76,0,0,0,0,0,21166.66,8298,0.4331,68883.11
2/20/2022,AppleSearch (893215735),ROAS,2336,204.34,8,0,0.56,0.61,0,0,0,0,0,21166.66,8298,0.4331,68883.11
2/20/2022,AppleSearch (893208478),ROAS,4465,2080.6,129,147.47,1266.46,1524.48,0,0,0,0,0,21166.66,8298,0.4331,68883.11
2/20/2022,Appier (DreamIsland_ee13173f81f5),INSTALL,30256198,1827,235,142.13,559.42,797.52,0,0,0,0,0,21166.66,8298,0.4331,68883.11
2/21/2022,Vungle (61c13dced41d3500101b4cef),ROAS,195756,3417.4,308,29.97,196.57,362.54,0,0,0,0,0,15374.9,7390,0.4318,70607.53
2/21/2022,Unity (61c06cab2cd994fec218c0ab),ROAS,72617,3999.04,276,179.27,799.63,1261.62,0,0,0,0,0,15374.9,7390,0.4318,70607.53
2/21/2022,Unity (612db4293201446aea84eb37),ROAS,99811,3914.54,273,76.85,233.87,570.98,0,0,0,0,0,15374.9,7390,0.4318,70607.53
2/21/2022,Unity (6116217fd19d5606f9bcd4b2),ROAS,441,27.07,3,0,0.7,1.68,0,0,0,0,0,15374.9,7390,0.4318,70607.53
2/21/2022,Unity (60a4e5353aade805296adfa0),ROAS,7392,661.29,19,14.08,151.4,207.34,0,0,0,0,0,15374.9,7390,0.4318,70607.53
2/21/2022,Unity (6081233cd01097498049b622),INSTALL,57065,890.36,193,50.27,175.9,235.76,0,0,0,0,0,15374.9,7390,0.4318,70607.53
2/21/2022,Unity (6066e99c352a0bbbf644ec71),INSTALL,109629,2852.55,412,64.58,218.74,295.59,0,0,0,0,0,15374.9,7390,0.4318,70607.53
2/21/2022,TikTok (1724100454008866),INSTALL,66059,291,30,4.55,20.75,26.56,0,0,0,0,0,15374.9,7390,0.4318,70607.53
2/21/2022,Moloco (qndPqBpJ1dAMf41N),ROAS,18459534,12522.97,1031,493.52,1563.26,2681.37,0,0,0,0,0,15374.9,7390,0.4318,70607.53
2/21/2022,Liftoff (88ffd090d1),OTHER,596730,21757.32,1074,386.6,1983.61,3323.75,0,0,0,0,0,15374.9,7390,0.4318,70607.53
2/21/2022,IronSource (8454073),INSTALL,20127,849,84,22.74,50.71,119.22,0,0,0,0,0,15374.9,7390,0.4318,70607.53
2/21/2022,IronSource (8437695),INSTALL,20180,403.5,83,20.7,67.46,117.07,0,0,0,0,0,15374.9,7390,0.4318,70607.53
2/21/2022,GoogleUAC (12661998941),AEO,226850,7640.37,13,0.93,5.11,5.11,0,0,0,0,0,15374.9,7390,0.4318,70607.53
2/21/2022,Facebook (23849554058460631),ROAS,319858,6139.04,0,0,0,0,0,0,0,0,0,15374.9,7390,0.4318,70607.53
2/21/2022,Facebook (23848330050610631),ROAS,110639,2668.9,0,0,0,0,0,0,0,0,0,15374.9,7390,0.4318,70607.53
2/21/2022,Facebook (23847706553010631),ROAS,698108,15364.94,0,0,0,0,0,0,0,0,0,15374.9,7390,0.4318,70607.53
2/21/2022,Facebook (23847011685740631),AEO,672915,7464.15,0,0,0,0,0,0,0,0,0,15374.9,7390,0.4318,70607.53
2/21/2022,Facebook (23847011092900631),INSTALL,1971,36.77,0,0,0,0,0,0,0,0,0,15374.9,7390,0.4318,70607.53
2/21/2022,Chartboost (61e14238d5feab0838c66aad),ROAS,5879,18.47,2,0,3.5,36.61,0,0,0,0,0,15374.9,7390,0.4318,70607.53
2/21/2022,Applovin (2b5a3e161e7c1e7999d0d5cf7c1605fb),ROAS,229264,54167.28,676,702.78,4278.8,7779.31,0,0,0,0,0,15374.9,7390,0.4318,70607.53
2/21/2022,Applovin (1619a4ec3c54d4c51e469d3f245c1b4e),AEO,140696,18749.83,501,238.57,1344.76,2306.42,0,0,0,0,0,15374.9,7390,0.4318,70607.53
2/21/2022,AppleSearch (893215735),ROAS,1802,156.16,9,0.16,1.16,7.03,0,0,0,0,0,15374.9,7390,0.4318,70607.53
2/21/2022,AppleSearch (893208478),ROAS,5026,2066.31,123,94.93,267.02,613.28,0,0,0,0,0,15374.9,7390,0.4318,70607.53
2/21/2022,Appier (DreamIsland_ee13173f81f5),INSTALL,33830767,2296,300,124.89,786.3,1501.08,0,0,0,0,0,15374.9,7390,0.4318,70607.53
2/22/2022,Vungle (61c13dced41d3500101b4cef),ROAS,203080,4122.4,367,49.03,205.1,406.45,0,0,0,0,0,15931.22,6798,0.4376,63322.36
2/22/2022,Unity (61c06cab2cd994fec218c0ab),ROAS,51662,3314.08,196,15.32,247.35,584.54,0,0,0,0,0,15931.22,6798,0.4376,63322.36
2/22/2022,Unity (612db4293201446aea84eb37),ROAS,98437,3860.82,242,25.32,142.51,336.3,0,0,0,0,0,15931.22,6798,0.4376,63322.36
2/22/2022,Unity (6116217fd19d5606f9bcd4b2),ROAS,215,15.86,1,25.1,116.54,116.54,0,0,0,0,0,15931.22,6798,0.4376,63322.36
2/22/2022,Unity (60a4e5353aade805296adfa0),ROAS,7490,499.29,23,102.51,713.6,1178.91,0,0,0,0,0,15931.22,6798,0.4376,63322.36
2/22/2022,Unity (6081233cd01097498049b622),INSTALL,59454,952.28,99,22.03,72,102.73,0,0,0,0,0,15931.22,6798,0.4376,63322.36
2/22/2022,Unity (6066e99c352a0bbbf644ec71),INSTALL,91636,2206.32,360,57.82,205.41,270.09,0,0,0,0,0,15931.22,6798,0.4376,63322.36
2/22/2022,TikTok (1724100454008866),INSTALL,63947,291.01,19,2.17,6.94,7.94,0,0,0,0,0,15931.22,6798,0.4376,63322.36
2/22/2022,Moloco (qndPqBpJ1dAMf41N),ROAS,19455312,12513.75,970,220.21,1396.63,3784.98,0,0,0,0,0,15931.22,6798,0.4376,63322.36
2/22/2022,Liftoff (88ffd090d1),OTHER,580946,21547.8,1050,482.86,2638.27,4125.78,0,0,0,0,0,15931.22,6798,0.4376,63322.36
2/22/2022,IronSource (8454073),INSTALL,19424,947.69,94,22.04,85.65,128.92,0,0,0,0,0,15931.22,6798,0.4376,63322.36
2/22/2022,IronSource (8437695),INSTALL,25359,422.3,55,17.45,58.52,77.79,0,0,0,0,0,15931.22,6798,0.4376,63322.36
2/22/2022,GoogleUAC (12661998941),AEO,192491,6956.48,12,0.97,3.75,11.93,0,0,0,0,0,15931.22,6798,0.4376,63322.36
2/22/2022,Facebook (23849554058460631),ROAS,329609,6228.73,0,0,0,0,0,0,0,0,0,15931.22,6798,0.4376,63322.36
2/22/2022,Facebook (23848330050610631),ROAS,131404,2835.95,0,0,0,0,0,0,0,0,0,15931.22,6798,0.4376,63322.36
2/22/2022,Facebook (23847706553010631),ROAS,729580,15650.59,0,0,0,0,0,0,0,0,0,15931.22,6798,0.4376,63322.36
2/22/2022,Facebook (23847011685740631),AEO,582644,7241.05,0,0,0,0,0,0,0,0,0,15931.22,6798,0.4376,63322.36
2/22/2022,Facebook (23847011092900631),INSTALL,2031,35.54,0,0,0,0,0,0,0,0,0,15931.22,6798,0.4376,63322.36
2/22/2022,Chartboost (61e14238d5feab0838c66aad),ROAS,202338,1155.68,3,0,1.4,20.75,0,0,0,0,0,15931.22,6798,0.4376,63322.36
2/22/2022,Applovin (2b5a3e161e7c1e7999d0d5cf7c1605fb),ROAS,176116,47732.01,666,853.42,4882.79,9354.97,0,0,0,0,0,15931.22,6798,0.4376,63322.36
2/22/2022,Applovin (1619a4ec3c54d4c51e469d3f245c1b4e),AEO,117845,16539.96,398,206.36,1147.47,1982.18,0,0,0,0,0,15931.22,6798,0.4376,63322.36
2/22/2022,AppleSearch (893215735),ROAS,1664,157.98,4,0,44.63,50.66,0,0,0,0,0,15931.22,6798,0.4376,63322.36
2/22/2022,AppleSearch (893208478),ROAS,3562,1202.03,73,49.67,124.34,174.39,0,0,0,0,0,15931.22,6798,0.4376,63322.36
2/22/2022,Appier (DreamIsland_ee13173f81f5),INSTALL,34539291,2100,270,69.09,320.14,456.54,0,0,0,0,0,15931.22,6798,0.4376,63322.36
2/23/2022,Vungle (61c13dced41d3500101b4cef),ROAS,226524,4132.28,388,31.24,368.93,560.87,0,0,0,0,0,14299.89,6748,0.4315,58835.26
2/23/2022,Unity (61c06cab2cd994fec218c0ab),ROAS,36807,2462.06,129,25.72,136.47,240.97,0,0,0,0,0,14299.89,6748,0.4315,58835.26
2/23/2022,Unity (612db4293201446aea84eb37),ROAS,88764,3874.83,201,19.59,187.54,351.67,0,0,0,0,0,14299.89,6748,0.4315,58835.26
2/23/2022,Unity (6116217fd19d5606f9bcd4b2),ROAS,56,11.21,0,0,0,0,0,0,0,0,0,14299.89,6748,0.4315,58835.26
2/23/2022,Unity (60a4e5353aade805296adfa0),ROAS,9399,561.35,11,0.67,18.01,107.78,0,0,0,0,0,14299.89,6748,0.4315,58835.26
2/23/2022,Unity (6081233cd01097498049b622),INSTALL,46331,772.56,128,26.37,118.35,161.61,0,0,0,0,0,14299.89,6748,0.4315,58835.26
2/23/2022,Unity (6066e99c352a0bbbf644ec71),INSTALL,96442,2335.3,254,53.63,180.43,257.4,0,0,0,0,0,14299.89,6748,0.4315,58835.26
2/23/2022,TikTok (1724100454008866),INSTALL,64827,291.01,23,1.96,4.99,5.87,0,0,0,0,0,14299.89,6748,0.4315,58835.26
2/23/2022,Moloco (qndPqBpJ1dAMf41N),ROAS,20927973,13614.11,937,123.74,1069.18,2075.18,0,0,0,0,0,14299.89,6748,0.4315,58835.26
2/23/2022,Liftoff (88ffd090d1),OTHER,682650,21420.91,1046,380.69,2298.54,4286.23,0,0,0,0,0,14299.89,6748,0.4315,58835.26
2/23/2022,Kyawake (KY-can),OTHER,0,620,52,1.3,108.9,204.41,0,0,0,0,0,14299.89,6748,0.4315,58835.26
2/23/2022,IronSource (8454073),INSTALL,16226,769.36,69,23.08,68.51,98.14,0,0,0,0,0,14299.89,6748,0.4315,58835.26
2/23/2022,IronSource (8437695),INSTALL,20443,364.5,74,12.83,36.92,62.98,0,0,0,0,0,14299.89,6748,0.4315,58835.26
2/23/2022,GoogleUAC (12661998941),AEO,181741,6992.64,9,0.2,2.59,6.78,0,0,0,0,0,14299.89,6748,0.4315,58835.26
