Date,Regional,KPI,Country,AC_Affliate_Spends,AC_Affliate_Paid_Orders,AC_Bing_Imp,AC_Criteo_Imp,AC_TikTok_Imp,AC_Average_Price,IB_Headcounts,IB_Affiliate_Imp,IB_TikTok_Imp,IB_Bing_Imp,IB_OpenTv_Grps,IB_PayTv_spends,Polo_Headcounts,Polo_OpenTv_Grps,Polo_PayTv_spends,RE_Affliate_Paid_Orders,RE_Bing_Imp,RE_Criteo_Imp,RE_TikTok_Imp,RE_Average_Price_Ton,FB_TON_Imp,FB_Stone_Leads_Imp,FB_Stone_SA_Imp,Google_TON_Imp,Google_STONE_Imp,Holidays,Mobility_Retail_Recreation,Mobility_Grocery_Pharmacy,Mobility_Parks,Mobility_Transit,Mobility_Workplaces,Mobility_Residential,IB_Headcounts_2020,IB_Headcounts_2021,Polo_Headcounts_2020,Polo_Headcounts_2021,FB_TON_Imp_2020,FB_TON_Imp_2021,FB_Stone_Leads_Imp_2020,FB_Stone_Leads_Imp_2021,FB_Stone_SA_Imp_2020,FB_Stone_SA_Imp_2021,Google_TON_Imp_2020,Google_TON_Imp_2021,Google_STONE_Imp_2020,Google_STONE_Imp_2021,Average_Price_2020,Average_Price_2021,Linear_trend,Poly_trend,Consumer_Confidence_Index,IPCA_Monthly_Rate,Taxa_Selic,Unemployment_rate,H_NY,Pre_H_Ind_LOA_2020,H_Rupublic_Shrove_2020,Pre_H_Easter_2021,H_Easter_Corp_2021,Pre_H_Repblic_2021,Holiday_Dip_2021,Initial_D,Covid_Cases,NY_2020,NY_2021,Easter_2021,Easter_2020,Shrove_2021,AC_Poly_2020,AC_Poly_2021,AC_Linear1,AC_Linear2,AC_LinearNew1,AC_LinearNew2,AC_Seas,IB_Seas,PL_Seas,RE_Seas,Lin_AC,Lin_IB,Lin_PL,Lin_RE,KPI_1,NY_2020_R_AC,NY_2021_R_AC,NY_2020_R_IB,NY_2021_R_IB,NY_2020_R_PL,NY_2021_R_PL,NY_2021_R_RE,RE_Seas_new,Poly_RE,AC_Poly_S,IB_Poly_S,PL_Poly_S,RE_Poly_S,IB_PayTv_spends_M,Covid_AC,ln_Linear_Trend,DummyTrend_AC,DummyTrend_AC_2021,DummyTrend_AC_2020,AC_PreEaster,AC_Post_Easter,AC_Easter,Avg_Price_2020,Avg_Price_2021,AC_PreH_Ind_2020,AC_H_rep_2020,AC_PreH_Easter_2021,AC_Jan,AC_Feb,AC_Mar,AC_Apr,AC_LinTrend,AC_PolyTrend,IB_PolyTrend,PL_PolyTrend,RE_PolyTrend,PL_PolyTrend_New,RE_PolyTrend_New,PL_Seas_New,PL_Seas_New_2020,PL_Seas_New_2021,Polo_PayTv_spends_M,Mobility_Transit_2020,Mobility_Transit_2021,IB_Seas_New,AC_Affliate_Spends_M,AC_Seas_New,AC_Black_Friday,IB_Black_Friday,PL_Black_Friday,RE_Black_Friday,PreH_BF_RD,AC_PreHNov_D1,AC_PreHNov_D2,AC_PreXmas_2020,PL_PreXmas_2020,PL_PreBalckFriday_2021,PL_PreEaster_2020,PL_PreEaster_2021,IB_Covid_D,PaymentCredit,PaymentDebit,IB_PreEaster,PL_PreEaster_2021New,IB_PreLabour,PL_HDIP,AC_HPUB,AC_Rup_2021,KPI_2020,KPI_2021,AC_BT,IB_BT,PL_BT,RE_BT,AC_PolyTrend_2020,AC_PolyTrend_2021,IB_PolyTrend_2020,IB_PolyTrend_2021,PL_PolyTrend_2020,PL_PolyTrend_2021,IB_Seas_New_2020,IB_Seas_New_2021,AC_PT_New,PL_DFEB24,PL_Djun1,PL_DOct25_2021,PL_DOct25_2021_V2,PL_DMay31_2021,RE_DOct31_2021,PL_PreH_May2020,AC_Seas_V2,AC_Seas_V3,IB_Seas_V3,RE_Holiday_PreInd,RE_Holiday_Dip1,RE_Holiday_PreLady,RE_Holiday_Dip2,RE_Holiday_PreSouls,RE_Holiday_Dip3,RE_PreHBlackFriday,RE_Dummy,RE_19thJuly,RE_2ndAug,RE_9thAug,RE_30thAug,RE_Holiday_Dip2_V2,RE_13_20thSept,RE_27thSept,RE_1stNov,FB_TON_Imp_2020_GM1,FB_TON_Imp_2021_GM1,FB_Stone_Leads_Imp_2020_GM1,FB_Stone_Leads_Imp_2021_GM1,FB_Stone_SA_Imp_2020_GM1,FB_Stone_SA_Imp_2021_GM1,Google_TON_Imp_2020_GM1,Google_TON_Imp_2021_GM1,Google_STONE_Imp_2020_GM1,Google_STONE_Imp_2021_GM1,AC_Affliate_Spends_GM,AC_Bing_Imp_GM,AC_Criteo_Imp_GM,AC_TikTok_Imp_GM,IB_Affiliate_Imp_GM,IB_TikTok_Imp_GM,IB_Bing_Imp_GM,IB_OpenTv_Grps_GM,IB_PayTv_spends_GM,Polo_OpenTv_Grps_GM,Polo_PayTv_spends_GM,RE_Affliate_Paid_Orders_GM,RE_Bing_Imp_GM,RE_Criteo_Imp_GM,RE_TikTok_Imp_GM,KPI_1_BL,FB_Stone_SA_Imp_2020_GM2,Polo_PayTv_spends_M_GM,IB_PayTv_spends_M_GM,AC_Affliate_Spends_M_GM,AC_BT_BL,IB_BT_BL,PL_BT_BL,RE_BT_BL,FB_TON_Imp_2020_GM1_SC,FB_TON_Imp_2021_GM1_SC,Google_TON_Imp_2020_GM1_SC,Google_TON_Imp_2021_GM1_SC,AC_Bing_Imp_GM_SC,AC_Criteo_Imp_GM_SC,AC_TikTok_Imp_GM_SC,AC_Affliate_Spends_M_GM_SC,FB_Stone_Leads_Imp_2020_GM1_SC,FB_Stone_Leads_Imp_2021_GM1_SC,Google_STONE_Imp_2020_GM1_SC,Google_STONE_Imp_2021_GM1_SC,FB_Stone_SA_Imp_2020_GM2_SC,FB_Stone_SA_Imp_2021_GM1_SC,IB_Affiliate_Imp_GM_SC,IB_TikTok_Imp_GM_SC,IB_Bing_Imp_GM_SC,IB_OpenTv_Grps_GM_SC,IB_PayTv_spends_M_GM_SC,Polo_OpenTv_Grps_GM_SC,Polo_PayTv_spends_M_GM_SC,RE_Bing_Imp_GM_SC,RE_Criteo_Imp_GM_SC,IB_Affiliate_Imp_GM_SC_V3,IB_TikTok_Imp_GM_SC_V3,IB_Bing_Imp_GM_SC_V3,IB_OpenTv_Grps_GM_SC_V3,Polo_OpenTv_Grps_GM_SC_V3,Polo_PayTv_spends_M_GM_SC_V3,IB_PayTv_spends_M_GM_SC_V3,RE_Affliate_Paid_Orders_GM_SC,RE_TikTok_Imp_GM_SC,Polo_PayTv_spends_M_GM_SC_Use,IB_PayTv_spends_M_GM_SC_Use,RE_Affliate_Paid_Orders_GM_SC_use,RE_Bing_Imp_GM_SC_use,RE_Criteo_Imp_GM_SC_use,RE_TikTok_Imp_GM_SC_use,RE_Affliate_Paid_Orders_GM_SC_latest
7/26/2021,Auto_Cred,7956,Brazil,4457.785806,37.14821505,0.01009,7.312458,8.942116,4231.304028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.4069893,39.01500814,13.161381,72.579034,5.647405,0,-4.347380298,38.7531194,-19.79432771,-8.33165313,10.53006463,5.974567576,0,0,0,0,0,204.4069893,0,39.01500814,0,13.161381,0,72.579034,0,5.647405,0,4231.304028,7030.638,4961.44144,82.2,0.96,4.25,14.6,0,0,0,0,0,0,0,0,249222,0,0,0,0,0,0,8117,8050.62,0,0,8000.19,1.108428745,0,0,0,6959.52,0,0,0,7956,0,0,0,0,0,0,0,0,0,4961.44144,0,0,0,0,0,8.858032735,1,0,1,0,0,0,0,4231.304028,0,0,0,0,0,0,0,29,5030.13656,0,0,0,0,0,0,0,0,0,0,-8.33165313,0,0.004457786,1.097933443,0,0,0,0,0,0,0,0,0,0,0,0,0,253931.5503,268145.6803,0,0,0,0,0,0,0,7956,7956,0,0,0,0,5030.13656,0,0,0,0,0,0,8.317810218,0,0,0,0,0,0,0,1.135340315,1.127213119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.5109999,0,56.61816522,0,4.524173396,0,79.50136054,0,4.857522157,3546.909862,0.008478286,11.97298357,11.35880919,0,0,0,0,0,0,0,0,0,0,0,8354,0,0,0,0.004457786,0.004457786,0.004457786,0.004457786,0.004457786,0,0.697188431,0,0.648210516,0.000873523,0.212068421,0.329072874,0.02143979,0,0.535031981,0,0.013096428,0,0.055093284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/2/2021,Auto_Cred,8860,Brazil,13611.70323,113.4308602,0.01105,7.014832,8.107282,4231.304028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.8959869,31.80863157,12.599841,92.605065,3.517537,0,3.762938569,49.3612423,-16.59694391,-1.84821361,15.07092177,3.631040574,0,0,0,0,0,189.8959869,0,31.80863157,0,12.599841,0,92.605065,0,3.517537,0,4231.304028,7114.722,4782.94171,81.8,0.87,5.25,14.1,0,0,0,0,0,0,0,0,227490,0,0,0,0,0,0,8224.6224,8155.95,0,0,8101.16,1.197327213,0,0,0,7035.088,0,0,0,8860,0,0,0,0,0,0,0,0,0,4782.94171,0,0,0,0,0,8.869921437,1,0,1,0,0,0,0,4231.304028,0,0,0,0,0,0,0,30,4867.95024,0,0,0,0,0,0,0,0,0,0,-1.84821361,0,0.013611703,1.185990165,0,0,0,0,0,0,0,0,0,0,0,0,0,253931.5503,268145.6803,0,0,0,0,0,0,0,8860,8860,0,0,0,0,4867.95024,0,0,0,0,0,0,8.380591032,0,0,0,0,0,0,0,1.179568228,1.135340315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.4053357,0,42.93035761,0,7.113906798,0,84.08283765,0,4.78915358,8146.447557,0.00978851,10.72006399,9.171477931,0,0,0,0,0,0,0,0,0,0,0,8860,0,0,0,0.013611703,0.013611703,0.013611703,0.013611703,0.013611703,0,0.684034167,0,0.67801379,0.001159316,0.179723007,0.246006457,0.149085068,0,0.394076704,0,0.012750546,0,0.118739239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/9/2021,Auto_Cred,9317,Brazil,13611.70323,113.4308602,0.012189,7.698269,7.734029,4231.304028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.3190521,32.30448086,10.046519,110.134866,4.337803,0,0.063504258,40.89394318,-17.2436369,-4.096667447,14.82068734,4.334211231,0,0,0,0,0,171.3190521,0,32.30448086,0,10.046519,0,110.134866,0,4.337803,0,4231.304028,7198.806,4575.58208,81.8,0.87,5.25,14.1,0,0,0,0,0,1,0,0,198369,0,0,0,0,0,0,8328.0032,8261.28,0,0,8202.13,1.266775708,0,0,0,7110.656,0,0,0,9317,0,0,0,0,0,0,0,0,0,4575.58208,0,0,0,0,0,8.881670458,1,0,1,0,0,0,0,4231.304028,0,0,0,0,0,0,0,31,4682.21032,0,0,0,0,0,0,0,0,0,0,-4.096667447,0,0.013611703,1.254781077,0,0,0,0,0,0,0,0,0,0,0,0,0,253931.5503,268145.6803,0,0,0,0,0,0,0,9317,9317,0,0,0,0,4682.21032,0,0,0,0,0,0,8.431879987,0,0,0,0,0,0,0,1.226372172,1.179568228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.1833886,0,35.0328626,0,9.396326883,0,102.674928,0,3.848071315,13611.70323,0.010913463,7.773669735,8.182151089,0,0,0,0,0,0,0,0,0,0,0,9317,0,0,0,0.013611703,0.013611703,0.013611703,0.013611703,0.013611703,0,0.659089584,0,0.778294471,0.001435728,0.107908498,0.208516424,0.149085068,0,0.304388054,0,0.008413601,0,0.183957984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/16/2021,Auto_Cred,9109,Brazil,13611.70323,113.4308602,0.011167,9.940073,13.621685,4231.304028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.7791241,52.41126186,1.365114,84.350677,6.019901,0,-0.143739048,39.36649133,-12.90080536,-4.222810017,15.85017987,3.849479276,0,0,0,0,0,163.7791241,0,52.41126186,0,1.365114,0,84.350677,0,6.019901,0,4231.304028,7282.89,4336.83625,81.8,0.87,5.25,14.1,0,0,0,0,0,1,0,0,206860,0,0,0,0,0,0,8423.9048,8366.61,0,0,8303.1,1.250182793,0,0,0,7186.224,0,0,0,9109,0,0,0,0,0,0,0,0,0,4336.83625,0,0,0,0,0,8.89328304,1,0,1,0,0,0,0,4231.304028,0,0,0,0,0,0,0,32,4471.1,0,0,0,0,0,0,0,0,0,0,-4.222810017,0,0.013611703,1.238345274,0,0,0,0,0,0,0,0,0,0,0,0,0,253931.5503,268145.6803,0,0,0,0,0,0,0,9109,9109,0,0,0,0,4471.1,0,0,0,0,0,0,8.470336062,0,0,0,0,0,0,0,1.27495394,1.226372172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.9017526,0,36.41547795,0,10.14872116,0,95.32333158,0,5.015621061,13611.70323,0.01124999,7.783271351,10.19997103,0,0,0,0,0,0,0,0,0,0,0,9109,0,0,0,0.013611703,0.013611703,0.013611703,0.013611703,0.013611703,0,0.617372775,0,0.7424137,0.001523935,0.108128021,0.285196203,0.149085068,0,0.320366211,0,0.013911769,0,0.206456962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/23/2021,Auto_Cred,8440,Brazil,13611.70323,113.4308602,0.014404,10.271843,13.175182,4231.304028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.0064364,64.15576714,2.721045,84.59562,9.116451,0,-3.847376343,36.63354248,-18.28760383,-6.851873269,16.52417426,4.417843017,0,0,0,0,0,186.0064364,0,64.15576714,0,2.721045,0,84.59562,0,9.116451,0,4231.304028,7366.974,4064.03632,81.8,0.87,5.25,14.1,0,0,0,0,0,0,0,0,170331,0,0,0,0,0,0,8508.7056,8471.94,0,0,8404.07,1.344465717,0,0,0,7261.792,0,0,0,8440,0,0,0,0,0,0,0,0,0,4064.03632,0,0,0,0,0,8.904762317,1,0,1,0,0,0,0,4231.304028,0,0,0,0,0,0,0,33,4232.70648,0,0,0,0,0,0,0,0,0,0,-6.851873269,0,0.013611703,1.331735468,0,0,0,0,0,0,0,0,0,0,0,0,0,253931.5503,268145.6803,0,0,0,0,0,0,0,8440,8440,0,0,0,0,4232.70648,0,0,0,0,0,0,8.494534525,0,0,0,0,0,0,0,1.332170854,1.27495394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.17077,0,46.23939708,0,7.259801644,0,84.49138267,0,7.267686513,13611.70323,0.01228187,8.529579837,11.85670823,0,0,0,0,0,0,0,0,0,0,0,8491,0,0,0,0.013611703,0.013611703,0.013611703,0.013611703,0.013611703,0,0.602712231,0,0.680568679,0.001810109,0.125537122,0.347710923,0.149085068,0,0.430121476,0,0.027730303,0,0.122716433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/30/2021,Auto_Cred,8491,Brazil,18993.2714,158.2772616,0.011615,12.045848,16.730915,4049.349055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.0146963,71.52485514,10.039451,66.517126,7.974333,0,3.843279131,47.11103169,-11.05440217,-0.639983565,17.7481578,2.830384095,0,0,0,0,0,183.0146963,0,71.52485514,0,10.039451,0,66.517126,0,7.974333,0,4049.349055,7451.058,3754.36919,81.8,0.87,5.25,14.1,0,0,0,0,0,0,0,0,149008,0,0,0,0,0,0,8578.4,8577.27,0,0,8505.04,1.440067285,0,0,0,7337.36,0,0,0,8491,0,0,0,0,0,0,0,0,0,3754.36919,0,0,0,0,0,8.916111315,1,0,1,0,0,0,0,4049.349055,0,0,0,0,0,0,0,34,3965.01856,0,0,0,0,0,0,0,0,0,0,-0.639983565,0,0.018993271,1.42643182,0,0,0,0,0,0,0,0,0,0,0,0,0,253931.5503,268145.6803,0,0,0,0,0,0,0,8491,8491,0,0,0,0,3965.01856,0,0,0,0,0,0,8.502964685,0,0,0,0,0,0,0,1.335472528,1.332170854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.4165918,0,60.66024862,0,5.675195475,0,74.21056441,0,8.656223232,15780.25946,0.012443962,9.757869895,14.7239784,0,0,0,0,0,0,0,0,0,0,0,8491,0,0,0,0.018993271,0.018993271,0.018993271,0.018993271,0.018993271,0,0.615888721,0,0.611111153,0.001857205,0.155453215,0.450772581,0.2457314,0,0.572145153,0,0.038104929,0,0.08153193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2021,Auto_Cred,8411,Brazil,21145.89867,176.2158222,0.010037,12.759737,16.741765,4049.349055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.5050567,55.37431371,47.641749,66.846415,60.326721,1,1.925906588,42.61231151,-5.166187419,-5.503797968,4.264224096,4.835247038,0,0,0,0,0,170.5050567,0,55.37431371,0,47.641749,0,66.846415,0,60.326721,0,4049.349055,7535.142,3404.87296,75.3,1.16,6.25,13.7,0,0,0,0,0,0,0,0,108859,0,0,0,0,0,0,8628.5984,8682.6,0,0,8606.01,1.260182497,0,0,0,7412.928,0,0,0,8411,0,0,0,0,0,0,0,0,0,3404.87296,0,0,0,0,0,8.927332956,1,0,1,0,0,0,0,4049.349055,0,0,0,0,0,0,0,35,3665.92424,0,0,0,0,0,0,0,0,0,0,-5.503797968,0,0.021145899,1.248250294,0,0,0,0,0,0,0,0,0,0,0,0,0,253931.5503,268145.6803,0,0,0,0,0,0,0,8411,8411,0,0,0,0,3665.92424,0,0,0,0,0,0,8.494027654,0,0,0,0,0,0,0,1.327417895,1.335472528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.1775347,0,64.86248972,0,12.02857748,0,66.7062836,0,29.07024662,19860.69389,0.011791353,11.06720199,15.77768853,0,0,0,0,0,0,0,0,0,0,0,8491,0,0,0,0.021145899,0.021145899,0.021145899,0.021145899,0.021145899,0,0.630260924,0,0.553480486,0.001671128,0.188614742,0.486298471,0.285307539,0,0.608389485,0,0.273453323,0,0.263587101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/13/2021,Auto_Cred,8842,Brazil,21145.89867,176.2158222,0.013195,16.951544,15.818379,4049.349055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.3790527,37.67733871,28.681419,64.130528,37.083898,0,2.027154453,39.61803396,-12.82020439,-2.16749467,16.76488614,3.03719555,0,0,0,0,0,160.3790527,0,37.67733871,0,28.681419,0,64.130528,0,37.083898,0,4049.349055,7619.226,3012.43333,75.3,1.16,6.25,13.7,0,0,0,0,0,0,0,0,115454,0,0,0,0,0,0,8654.5272,8787.93,0,0,8706.98,1.320070835,0,0,0,7488.496,0,0,0,8842,0,0,0,0,0,0,0,0,0,3012.43333,0,0,0,0,0,8.938430069,1,0,1,0,0,0,0,4049.349055,0,0,0,0,0,0,0,36,3333.20832,0,0,0,0,0,0,0,0,0,0,-2.16749467,0,0.021145899,1.307571572,0,0,0,0,0,0,0,0,0,0,0,0,0,253931.5503,268145.6803,0,0,0,0,0,0,0,8842,8842,0,0,0,0,3333.20832,0,0,0,0,0,0,8.4660341,0,0,0,0,0,0,0,1.274881376,1.327417895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.0414236,0,58.55412853,0,20.89265523,0,65.28629404,0,50.96079511,21145.89867,0.012076999,12.58081607,16.36786384,0,0,0,0,0,0,0,0,0,0,0,8842,0,0,0,0.021145899,0.021145899,0.021145899,0.021145899,0.021145899,0,0.605441891,0,0.541915762,0.001751414,0.227958451,0.505558401,0.285307539,0,0.553080771,0,0.536247581,0,0.517187375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/20/2021,Auto_Cred,8398,Brazil,21145.89867,176.2158222,0.015545,19.969068,17.664448,4049.349055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.2063113,35.65936443,6.026543,52.78045,4.754731,0,0.882082008,38.543323,-12.4449057,-2.421380243,18.1908891,3.106388706,0,0,0,0,0,145.2063113,0,35.65936443,0,6.026543,0,52.78045,0,4.754731,0,4049.349055,7703.31,2573.78,75.3,1.16,6.25,13.7,0,0,0,0,0,0,0,0,123549,0,0,0,0,0,0,8651.0288,8893.26,0,0,8807.95,1.280951113,0,0,0,7564.064,0,0,0,8398,0,0,0,0,0,0,0,0,0,2573.78,0,0,0,0,0,8.949405386,1,0,1,0,0,0,0,4049.349055,0,0,0,0,0,0,0,37,2964.55,0,0,0,0,0,0,0,0,0,0,-2.421380243,0,0.021145899,1.26882226,0,0,0,0,0,0,0,0,0,0,0,0,0,253931.5503,268145.6803,0,0,0,0,0,0,0,8398,8398,0,0,0,0,2964.55,0,0,0,0,0,0,8.417202,0,0,0,0,0,0,0,1.297593987,1.274881376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.742192,0,44.89913131,0,24.9008076,0,57.61056063,0,24.05653974,21145.89867,0.012772271,14.89013967,16.80872968,0,0,0,0,0,0,0,0,0,0,0,8491,0,0,0,0.021145899,0.021145899,0.021145899,0.021145899,0.021145899,0,0.565556815,0,0.475882416,0.001954366,0.288734982,0.519634996,0.285307539,0,0.415655476,0,0.208648869,0,0.611683371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/27/2021,Auto_Cred,8146,Brazil,21065.7626,175.5480217,0.01286,24.934853,14.569772,4171.255969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.4448763,39.94207243,6.835132,68.599253,8.7457,0,0.696242541,41.56592966,-16.39649643,-2.609455432,20.25561811,3.00300884,0,0,0,0,0,144.4448763,0,39.94207243,0,6.835132,0,68.599253,0,8.7457,0,4171.255969,7787.394,2085.48307,75.3,1.16,6.25,13.7,0,0,0,0,0,0,0,0,104666,0,0,0,0,0,0,8612.5616,8998.59,0,0,8908.92,1.32897167,0,0,0,7639.632,0,0,0,8146,0,0,0,0,0,0,0,0,0,2085.48307,0,0,0,0,0,8.960261551,1,0,1,0,0,0,0,4171.255969,0,0,0,0,0,0,0,38,2557.52048,0,0,0,0,0,0,0,0,0,0,-2.609455432,0,0.021065763,1.316388129,0,0,0,0,0,0,0,0,0,0,0,0,0,266617.2098,278752.838,0,0,0,0,0,0,0,8146,8146,0,0,0,0,2557.52048,0,0,0,0,0,0,8.345654402,0,0,0,0,0,0,0,1.332207136,1.297593987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.0733359,0,37.45368828,0,24.41025071,0,61.86744301,0,6.362931514,21113.60705,0.013237693,17.93117443,15.92397205,0,0,0,0,0,0,0,0,0,0,0,8491,0,0,0,0.021065763,0.021065763,0.021065763,0.021065763,0.021065763,0,0.532211173,0,0.513226538,0.002096158,0.367664311,0.491116079,0.283835691,0,0.33230468,0,0.02170329,0,0.600918236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/4/2021,Auto_Cred,8154,Brazil,20958.91452,174.657621,0.009529,26.308832,15.107213,4171.255969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.2766416,47.79787557,4.794147,74.137261,10.956634,0,7.702250468,48.50148277,-14.96407971,1.99121141,20.06779452,2.105040609,0,0,0,0,0,151.2766416,0,47.79787557,0,4.794147,0,74.137261,0,10.956634,0,4171.255969,7871.478,1543.94944,76.3,1.25,6.25,13.2,0,0,0,0,0,0,0,0,108576,0,0,0,0,0,0,8533.2,9103.92,0,0,9009.89,1.424902898,0,0,0,7715.2,0,0,0,8154,0,0,0,0,0,0,0,0,0,1543.94944,0,0,0,0,0,8.971001126,1,0,1,0,0,0,0,4171.255969,0,0,0,0,0,0,0,39,2109.58056,0,0,0,0,0,0,0,0,0,0,1.99121141,0,0.020958915,1.411411019,0,0,0,0,0,0,0,0,0,0,0,0,0,283531.4224,292895.715,0,0,0,0,0,0,0,8154,8154,0,0,0,0,2109.58056,0,0,0,0,0,0,8.249417178,0,0,0,0,0,0,0,1.317113771,1.332207136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.4035194,0,39.77931785,0,12.42323071,0,71.78052025,0,9.636617768,21022.70711,0.012673407,21.49659365,15.61911352,0,0,0,0,0,0,0,0,0,0,0,8491,0,0,0,0.020958915,0.020958915,0.020958915,0.020958915,0.020958915,0,0.515489177,0,0.59309383,0.001924858,0.455429282,0.48104394,0.281872766,0,0.358811947,0,0.046178436,0,0.275633839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2021,Auto_Cred,7921,Brazil,20958.91452,174.657621,0.006562,25.123996,13.474135,4171.255969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.0008267,75.84141729,6.358885,59.155088,32.019047,1,4.194989826,40.42038142,-9.022613078,-3.932550506,4.07725413,4.462713087,0,0,0,0,0,149.0008267,0,75.84141729,0,6.358885,0,59.155088,0,32.019047,0,4171.255969,7955.562,945.41921,76.3,1.25,6.25,13.2,0,0,0,0,0,0,0,0,68196,0,0,0,0,0,0,8406.6344,9209.25,0,0,9110.86,1.23523818,0,0,0,7790.768,0,0,0,7921,0,0,0,0,0,0,0,0,0,945.41921,0,0,0,0,0,8.981626586,1,0,1,0,0,0,0,4171.255969,0,0,0,0,0,0,0,40,1618.07824,0,0,0,0,0,0,0,0,0,0,-3.932550506,0,0.020958915,1.223542166,0,0,0,0,0,0,0,0,0,0,0,0,0,283531.4224,292895.715,0,0,0,0,0,0,0,7921,7921,0,0,0,0,1618.07824,0,0,0,0,0,0,8.126416777,0,0,0,0,0,0,0,1.319363263,1.317113771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.0005665,0,50.43228262,0,5.998332747,0,65.53086383,0,19.44394207,20958.91452,0.010626801,23.91807965,14.30637138,0,0,0,0,0,0,0,0,0,0,0,8491,0,0,0,0.020958915,0.020958915,0.020958915,0.020958915,0.020958915,0,0.521252596,0,0.543922407,0.00136259,0.510882736,0.436309045,0.281872766,0,0.474089396,0,0.150819144,0,0.089533613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
