date,impression_Appier_INSTALL,impression_AppleSearch_ROAS,impression_Applovin_AEO,impression_Applovin_ALL,impression_Applovin_INSTALL,impression_Applovin_ROAS,impression_Chartboost_ROAS,impression_Exmox_AEO,impression_Facebook_AEO,impression_Facebook_ALL,impression_Facebook_INSTALL,impression_Facebook_ROAS,impression_GoogleUAC_AEO,impression_GoogleUAC_ALL,impression_GoogleUAC_ROAS,impression_IronSource_INSTALL,impression_Jampp_ROAS,impression_Kaden_ROAS,impression_Kyawake_ALL,impression_Kyawake_OTHER,impression_Kyawake_ROAS,impression_Liftoff_OTHER,impression_Mobupps_AEO,impression_Moloco_ROAS,impression_Snapchat_AEO,impression_Snapchat_INSTALL,impression_TikTok_AEO,impression_TikTok_INSTALL,impression_Unity_INSTALL,impression_Unity_ROAS,impression_Vungle_OTHER,impression_Vungle_ROAS,spend_Appier_INSTALL,spend_AppleSearch_ROAS,spend_Applovin_AEO,spend_Applovin_ALL,spend_Applovin_INSTALL,spend_Applovin_ROAS,spend_Chartboost_ROAS,spend_Exmox_AEO,spend_Facebook_AEO,spend_Facebook_ALL,spend_Facebook_INSTALL,spend_Facebook_ROAS,spend_GoogleUAC_AEO,spend_GoogleUAC_ALL,spend_GoogleUAC_ROAS,spend_IronSource_INSTALL,spend_Jampp_ROAS,spend_Kaden_ROAS,spend_Kyawake_ALL,spend_Kyawake_OTHER,spend_Kyawake_ROAS,spend_Liftoff_OTHER,spend_Mobupps_AEO,spend_Moloco_ROAS,spend_Snapchat_AEO,spend_Snapchat_INSTALL,spend_TikTok_AEO,spend_TikTok_INSTALL,spend_Unity_INSTALL,spend_Unity_ROAS,spend_Vungle_OTHER,spend_Vungle_ROAS,advertising_new_user,day1_revenue,advertising_day7_revenue,day14_revenue,publish_force,publish_hot,publish_bug,publish_internal,publish_external,kpi_day7_revenue,kpi_new_user,retention,active_revenue
2022-01-01,,5498.0,25688.0,,5516.0,,,,626632.0,,4187.0,573130.0,74728.0,,,40554.0,,,,,,532721.0,,10027961.0,,,,,79248.0,30592.0,,117741.0,,1249.5600000000002,1755.88,,450.0,,,,4224.18,,36.29,10764.04,3922.67,,,1019.3399999999999,,,,,,12266.19,,7512.99,,,,,2304.2400000000002,2132.01,,2873.0,2986,805.87,5046.28,8410.800000000001,0.0,0.0,0.0,0.0,0.0,8416.6,4320.0,48.84,40848.450000000004
2022-01-02,,5986.0,18724.0,,4895.0,,,,422058.0,,4803.0,555692.0,90000.0,,,55337.0,,,,,,527868.0,,10322028.0,,,,,77899.0,25788.0,,142391.0,,1257.47,2247.81,,390.0,,,,4313.99,,36.63,11008.09,3963.57,,,2219.37,,,,,,12466.12,,7518.77,,,,,2302.96,2126.06,,3640.0,3229,678.6500000000001,4389.49,8041.4,0.0,0.0,0.0,0.0,0.0,7773.88,4740.0,48.92,38377.71
2022-01-03,,4062.0,13750.0,,6026.0,,,,488262.0,,3358.0,574367.0,79439.0,,,60416.0,,,,,,495732.0,,10226115.0,,,,,81811.0,23767.0,,94964.0,,1289.06,1923.96,,450.0,,,,4122.09,,35.2,10548.779999999999,4011.9900000000002,,,2192.43,,,,,,11519.53,,7517.6900000000005,,,,,2304.0299999999997,2105.17,,2427.0,2677,845.81,5265.3,9737.51,0.0,0.0,0.0,0.0,0.0,7627.2300000000005,4051.0,48.28,38159.090000000004
2022-01-04,,3515.0,13397.0,,5154.0,,,,494812.0,,3843.0,627005.0,90817.0,,,59527.0,,,,,,492472.0,,10700699.0,,,,,83603.0,26225.0,,112872.0,,1269.68,1472.1000000000001,,290.0,,,,4302.43,,35.37,11198.2,3926.2400000000002,,,1535.6100000000001,,,,,,11880.5,,7514.360000000001,,,,,2312.7400000000002,2206.1000000000004,,2303.0,2666,547.38,3768.67,6721.5,0.0,0.0,0.0,0.0,0.0,7303.1,4045.0,48.16,29956.11
2022-01-05,,3916.0,25389.0,,6532.0,16799.0,,,532451.0,,3471.0,610744.0,70899.0,,,52731.0,,,,,,537542.0,,10953869.0,,,,,77586.0,32951.0,,127008.0,,1178.41,1861.65,,370.0,296.7,,,4314.43,,36.02,11042.400000000001,3498.52,,,1411.2800000000002,,,,,,11997.82,,7514.37,,,,,2289.61,2323.41,,3499.0,2852,691.57,4706.93,8645.470000000001,0.0,0.0,0.0,0.0,0.0,7652.25,4223.0,48.8,30735.04
2022-01-06,,4759.0,19209.0,,4216.0,14503.0,,,537340.0,,2992.0,569768.0,91721.0,,,49353.0,,,,,,531754.0,,10700947.0,,,,,85739.0,30258.0,,124318.0,,1525.9,2211.63,,306.0,1309.03,,,4338.9800000000005,,35.93,10874.56,3905.34,,,1160.68,,,,,,12485.42,,7351.9400000000005,,,,,2308.92,2473.86,,3383.0,2803,687.09,5716.07,9658.87,0.0,0.0,0.0,0.0,0.0,9675.28,4220.0,45.83,34398.91
2022-01-07,,4925.0,31042.0,,1555.0,19599.0,,,593515.0,,2976.0,594477.0,106613.0,,,50144.0,,,,,,456326.0,,9972433.0,,,,,111941.0,33678.0,,135109.0,,1443.3400000000001,2084.05,,186.0,2727.57,,,4555.07,,36.17,11523.36,4391.400000000001,,,1184.1200000000001,,,,,,12267.800000000001,,7515.06,,,,,3172.4800000000005,2181.25,,3607.0,2940,1395.34,7776.849999999999,13023.73,0.0,0.0,0.0,0.0,0.0,11313.0,4529.0,47.410000000000004,34241.64
2022-01-08,,5853.0,27593.0,,2766.0,12898.0,,,612529.0,,4133.0,645474.0,121643.0,,,58490.0,,,,,,611455.0,,10721625.0,,,,,105131.0,33549.0,,122409.0,,1707.15,2269.84,,102.0,3050.86,,,4731.4800000000005,,39.26,11772.550000000001,4113.41,,,1566.51,,,,,,12410.1,,7505.89,,,,,2939.0299999999997,2926.04,,3429.0,3418,1221.72,5859.64,10518.37,0.0,0.0,0.0,0.0,0.0,9574.56,5109.0,48.03000000000001,38445.590000000004
2022-01-09,,5067.0,25081.0,,2555.0,16279.0,,,649380.0,,3558.0,568221.0,97634.0,,,79674.0,,,,,,616941.0,,9897927.0,,,,,107104.0,34107.0,,113608.0,,1562.1299999999999,2038.52,,150.0,2793.39,,,4769.79,,35.33,10928.62,4086.77,,,2307.74,,,,,,12328.99,,7517.04,,,,,3346.75,2966.33,,3697.0,3675,1359.76,6012.28,9905.39,0.0,0.0,0.0,0.0,0.0,10193.819999999998,5374.0,45.440000000000005,38706.31
2022-01-10,,4752.0,46707.0,,1703.0,20344.0,,,637585.0,,3301.0,612649.0,136461.0,,,69269.0,,,,,,459308.0,,10222146.0,,,,,99537.0,39069.0,,95134.0,,1618.43,2548.52,,120.0,3347.36,,,4994.28,,36.08,11543.470000000001,4303.63,,,2048.35,,,,,,11425.41,,8929.54,,,,,2658.43,3146.1,,2425.0,3284,953.45,6486.79,10339.300000000001,0.0,0.0,0.0,0.0,0.0,9508.880000000001,4781.0,48.32,35648.26
2022-01-11,,5107.0,33974.0,,994.0,25806.0,,,497396.0,,3098.0,507607.0,95195.0,,,48283.0,,,,,,469561.0,,11610920.0,,,,76920.0,105337.0,38807.0,,116752.0,,1561.96,3602.4,,72.0,3858.69,,,4776.96,,35.85,10964.82,4187.4,,,1139.77,,,,,,14134.31,,9499.16,,,,291.0,2895.8500000000004,3114.62,,2878.0,3375,1015.21,5560.31,9904.44,0.0,0.0,0.0,0.0,0.0,7986.7,4714.0,46.82,33140.61
2022-01-12,,5447.0,29562.0,,971.0,26676.0,5612.0,,537836.0,,2941.0,483820.0,91262.0,,,40658.0,,,,,,346769.0,,10905674.0,,,,102298.0,112423.0,37271.0,,119469.0,,1802.95,4085.26,,72.0,6507.92,20.0,,5238.08,,36.35,11637.69,4014.04,,,1140.8899999999999,,,,,,13333.26,,9531.31,,,,291.0,2911.62,2861.82,,2792.0,3295,977.1,7399.5,12122.61,0.0,0.0,0.0,0.0,0.0,9240.73,4665.0,47.61,34042.25
2022-01-13,,5309.0,44824.0,,1150.0,37935.0,,,530189.0,,2815.0,451283.0,55968.0,,,32986.0,,,,,,343851.0,,10731157.0,,,,100382.0,100794.0,38498.0,,158986.0,,1644.3899999999999,4414.08,,72.0,6563.04,,,5250.53,,37.5,12332.5,3262.85,,,675.79,,,,,,13916.27,,9524.73,,,,291.0,2715.23,2923.3500000000004,,3539.0,3611,1013.9000000000001,6769.58,11739.33,0.0,0.0,0.0,0.0,0.0,9872.800000000001,5032.0,46.050000000000004,35285.68
2022-01-14,,6658.0,36190.0,,1060.0,70536.0,3848.0,,565009.0,,2841.0,476652.0,86090.0,,,27405.0,,,,,,468801.0,,12028207.0,,,,84494.0,101309.0,31992.0,,128818.0,,2136.25,4738.22,,54.0,12977.44,20.0,,5430.6900000000005,,36.72,12228.26,3844.9300000000003,,,728.85,,,,,,13680.84,,9512.51,,,,291.0,2545.58,2926.3900000000003,,2873.0,3253,928.22,7577.51,14128.039999999999,0.0,0.0,0.0,0.0,0.0,9641.460000000001,4613.0,45.78,35911.590000000004
2022-01-15,,7152.0,64464.0,,3011.0,65483.0,,,614598.0,,3145.0,514190.0,128030.0,,,65088.0,,,,,,599808.0,,11767989.0,,,,90755.0,103386.0,46893.0,,147298.0,,1713.54,4720.16,,48.0,16433.06,,,5465.47,,36.74,12577.8,4060.4700000000003,,,1933.0900000000001,,,,,,14113.94,,9519.04,,,,291.0,2694.83,2910.63,,3666.0,4365,1574.45,9032.7,15698.33,0.0,0.0,0.0,0.0,0.0,13152.210000000001,5987.0,48.64,39860.1
2022-01-16,,5837.0,53247.0,,5253.0,74930.0,5429.0,,555880.0,,2855.0,512625.0,133518.0,,,62535.0,,,,,,883462.0,,13242147.0,,,,84786.0,102234.0,30860.0,,130769.0,,1884.57,5718.150000000001,,84.0,13542.970000000001,30.0,,5245.05,,35.68,11876.95,4342.95,,,2073.75,,,,,,13666.09,,9516.81,,,,291.0,2810.58,2957.71,,3664.0,4499,1664.79,10070.14,16760.86,0.0,0.0,0.0,0.0,0.0,13652.380000000001,6398.0,47.67,40843.47
2022-01-17,,5703.0,89103.0,,3539.0,103199.0,12956.0,,537936.0,,2868.0,536762.0,93302.0,,,66998.0,,,,,,759773.0,,14968869.0,,,,86848.0,100681.0,33071.0,,118217.0,,1981.42,7095.56,,126.0,12074.91,50.0,,5220.77,,36.49,11791.8,3410.96,,,2543.9900000000002,,,,,,16720.08,,9513.710000000001,,,,291.0,2773.57,2953.34,,2295.0,4383,1573.01,7852.860000000001,14190.910000000002,0.0,0.0,0.0,0.0,0.0,10762.300000000001,5922.0,45.910000000000004,45294.21
2022-01-18,,5062.0,83164.0,,576.0,93977.0,6675.0,,560861.0,,2663.0,570642.0,190162.0,,,67050.0,,,,,,729459.0,,13886935.0,,,424639.0,70947.0,83479.0,42889.0,,140275.0,,1813.09,7512.7300000000005,,138.0,12918.45,30.0,,5559.1900000000005,,36.0,12598.050000000001,5587.35,,,2092.73,,,,,,15267.07,,9526.65,,,1455.01,291.0,2279.0699999999997,3385.1400000000003,,2736.0,4386,1447.8700000000001,10792.26,18749.64,0.0,0.0,0.0,0.0,0.0,15291.16,6544.0,48.17,35431.35
2022-01-19,,5026.0,54603.0,,925.0,111987.0,47895.0,,573643.0,,2737.0,512061.0,112353.0,,,69212.0,,,,,,1510963.0,,13333041.0,,,484094.0,73329.0,86640.0,50033.0,,166595.0,,1870.89,6208.49,,48.0,13641.880000000001,70.0,,5570.7,,37.0,12605.410000000002,3792.06,,,2134.33,,,,,,16020.75,,9516.62,,,1405.21,291.0,2230.0,3327.3500000000004,,3343.0,4187,1433.3500000000001,8225.99,14447.04,0.0,0.0,0.0,0.0,0.0,11665.6,6123.0,47.15,40390.56
2022-01-20,,5420.0,69036.0,,211.0,97405.0,31375.0,,521052.0,,2644.0,540178.0,126650.0,,,42207.0,,,,,,1665192.0,,13448512.0,,,415468.0,2574.0,93403.0,56888.0,,150454.0,,2010.13,5259.72,,30.0,16536.44,50.0,,5674.06,,36.59,12776.43,4425.9800000000005,,,1412.38,,,,,,16458.14,,9511.17,,,1455.01,10.24,2163.76,3334.98,,3355.0,3779,1194.47,8094.21,15082.38,0.0,0.0,0.0,0.0,0.0,12144.42,5486.0,44.15,35885.3
2022-01-21,995939.0,3991.0,57624.0,,0.0,123057.0,5941.0,,582648.0,,2603.0,621807.0,107170.0,,,69275.0,,,,,,575413.0,,14199202.0,,,363882.0,,84306.0,73047.0,,142768.0,30.0,2027.48,5391.46,,30.0,23323.86,40.0,,6821.29,,36.7,15321.09,3683.57,,,2032.27,,,,,,17204.84,,9511.710000000001,,,1455.0,,2047.6799999999998,4272.21,,2786.0,3729,1217.72,7186.07,12645.02,0.0,0.0,0.0,0.0,0.0,10004.11,5347.0,45.629999999999995,41518.14
2022-01-22,1325412.0,5181.0,54059.0,,0.0,78182.0,4722.0,,591686.0,,2834.0,628021.0,192605.0,,,82514.0,,,,,,576796.0,,14145817.0,,,296040.0,,80452.0,79497.0,,159345.0,85.0,1937.92,4371.37,,18.0,17542.65,40.0,,7334.21,,36.12,16362.36,5628.7,,,2612.23,,,,,,17762.78,,9507.9,,,996.38,,2135.74,4296.25,,3794.0,4185,1740.19,8946.17,15656.07,0.0,0.0,0.0,0.0,0.0,12207.460000000001,5947.0,47.94,50214.08
2022-01-23,1452235.0,6427.0,43114.0,,0.0,73005.0,9052.0,,592508.0,,2860.0,643606.0,243500.0,,,117646.0,,,,,,591420.0,,13131898.0,,,110680.0,,88631.0,87013.0,,162758.0,130.0,2047.5,4333.35,,30.0,17574.8,30.0,,7569.1,,36.33,17676.84,5506.51,,,3270.6800000000003,,,,,,17089.010000000002,,9512.84,,,336.79,,2320.57,4637.0,,3692.0,4522,1821.03,8482.33,15136.34,0.0,0.0,0.0,0.0,0.0,12471.62,6363.0,44.76,46556.74
2022-01-24,2922264.0,5908.0,55350.0,,0.0,117552.0,1443.0,,683769.0,,2625.0,685122.0,120296.0,,,115184.0,,,,,,600774.0,,14737134.0,,,395915.0,,106148.0,85205.0,,121966.0,225.0,1848.24,5525.32,,36.0,17916.62,20.0,,7674.27,,37.06,18730.15,4339.9400000000005,,,3446.54,,,,,,16775.31,,9508.77,,,1454.99,,2418.1400000000003,4783.15,,2642.0,4342,1412.23,8925.08,16379.02,0.0,0.0,0.0,0.0,0.0,11554.94,5933.0,47.85,47235.83
2022-01-25,6502569.0,8688.0,86897.0,,0.0,133778.0,13067.0,,734894.0,,2592.0,682790.0,127214.0,,,128445.0,,,,,,470045.0,,15983115.0,,,375239.0,,127187.0,115845.0,,136756.0,485.0,2015.61,7423.18,,12.0,24695.71,20.0,,9440.94,,36.49,17844.489999999998,4647.56,,,3081.15,,,,,,18180.65,,9470.51,,,1455.0,,2877.8500000000004,5751.5,,2877.0,4749,1543.67,11187.97,17976.83,0.0,0.0,0.0,0.0,0.0,14682.16,6238.0,46.39,41659.0
2022-01-26,8195977.0,9821.0,85562.0,,,141042.0,61888.0,,802374.0,,2447.0,833354.0,72152.0,,,117647.0,,,,,,449774.0,,14951903.0,,,366746.0,,151255.0,123414.0,,144010.0,655.0,2000.88,9024.36,,,24743.16,110.0,,8381.54,,37.07,20616.670000000002,3031.27,,,2988.91,,,,,,18186.96,,9512.7,,,1455.0,,3444.3,6688.16,,3338.5,4915,1693.94,10337.94,18938.98,0.0,0.0,0.0,0.0,0.0,13391.300000000001,6559.0,45.94,50966.39
2022-01-27,9198064.0,9133.0,107547.0,,0.0,166229.0,4223.0,,778323.0,,2351.0,888473.0,49775.0,,,113760.0,,,,,,430503.0,,16681628.0,,,302936.0,,152331.0,144699.0,,194385.0,495.0,2507.84,7957.75,,12.0,25626.91,30.0,,8071.42,,35.93,22167.83,2258.83,,,2954.5200000000004,,,,,,17997.86,,11828.09,,,1455.0,,3388.8100000000004,7794.100000000001,,4070.5,4679,1462.1000000000001,7784.15,13879.19,0.0,0.0,0.0,0.0,0.0,11497.15,6224.0,43.93,47672.1
2022-01-28,4597915.0,7665.0,57431.0,,0.0,228639.0,2752.0,,811281.0,,2534.0,938446.0,35567.0,,,104127.0,,,,,,458170.0,,18170434.0,,,323229.0,,142215.0,120324.0,,199808.0,405.0,2080.67,6897.27,,6.0,22499.21,30.0,,8349.14,,35.88,22760.54,1833.19,,,2710.3599999999997,,,,,,18488.75,,12524.33,,,1442.13,,3118.32,6797.59,,4687.5,4778,1702.7900000000002,10429.36,19040.730000000003,0.0,0.0,0.0,0.0,0.0,14107.09,6323.0,44.57,51051.91
2022-01-29,6721018.0,12767.0,63369.0,,0.0,135803.0,8128.0,,846555.0,,2584.0,977194.0,59738.0,,,112077.0,,,,,,456824.0,,17586700.0,,,363478.0,,157009.0,162487.0,,173932.0,465.0,2076.66,5148.4400000000005,,36.0,24591.15,80.0,,8453.15,,35.85,22953.0,2867.04,,,3309.5600000000004,,,,,,18533.49,,12510.2,,,1455.0,,3414.46,7590.72,,3903.5,5208,1796.38,10974.94,18651.46,0.0,0.0,0.0,0.0,0.0,16444.09,7003.0,47.08,57345.72
2022-01-30,7117399.0,10875.0,69101.0,,0.0,149986.0,11905.0,,894133.0,,2713.0,990498.0,133519.0,,,117006.0,,,,,,427212.0,,15455634.0,,,379465.0,,161126.0,176664.0,,184196.0,555.0,2178.66,5063.24,,12.0,24318.29,50.0,,8471.01,,36.72,22371.73,4490.96,,,3196.96,,,,,,18134.84,,12592.29,,,1454.99,,3426.4800000000005,7549.5,,4123.5,5509,2569.7000000000003,12643.78,21834.02,0.0,0.0,0.0,0.0,0.0,16273.82,7466.0,43.54,56079.44
2022-01-31,8037062.0,6760.0,66400.0,,0.0,157538.0,13707.0,,847454.0,,2480.0,996629.0,134240.0,,,102134.0,,,,,,427467.0,,16693039.0,,,362364.0,,143998.0,172856.0,,178281.0,515.0,1633.7,6397.900000000001,,24.0,24563.04,90.0,,8429.36,,36.82,21994.41,4570.03,,,2675.66,,,,,,17301.2,,12534.15,,,1455.0,,2875.1800000000003,7414.06,,3357.5,4489,1756.55,9763.36,16267.310000000001,0.0,0.0,0.0,0.0,0.0,12929.1,6119.0,44.84,52303.15
2022-02-01,7492822.0,7263.0,55042.0,,0.0,197154.0,3364.0,,921019.0,,2500.0,1106798.0,202431.0,,,66293.0,,,,,,440693.0,,17983579.0,,,376854.0,,131170.0,126708.0,,201224.0,505.0,1827.8500000000001,5789.66,,6.0,23526.96,40.0,,8813.800000000001,,36.480000000000004,23255.530000000002,6027.1,,,2062.4500000000003,,,,,,17859.02,,12520.02,,,1455.01,,2476.69,7945.56,,3004.5,4436,1628.75,9295.029999999999,15193.42,0.0,0.0,0.0,0.0,0.0,12013.17,5957.0,44.72,48951.93
2022-02-02,9672913.0,7822.0,45423.0,,0.0,160591.0,1540.0,,849017.0,,2256.0,1079189.0,169590.0,,,59759.0,,,,,,468366.0,,17696926.0,,,347674.0,,142121.0,111137.0,,243928.0,500.0,1880.52,5002.89,,6.0,26352.08,10.0,,8340.7,,36.33,22053.89,5620.14,,,1850.13,,,,,,18801.91,,12515.28,,,1455.0,,2848.33,7717.5599999999995,,4348.0,4494,1364.08,8775.4,14547.420000000002,0.0,0.0,0.0,0.0,0.0,10965.73,6081.0,46.82,56666.73
2022-02-03,9045972.0,8053.0,70401.0,,0.0,126623.0,,,836364.0,,2127.0,999111.0,123243.0,,,62227.0,,,,,,586415.0,,20436818.0,,,378851.0,,142866.0,107910.0,,245348.0,495.0,1578.06,4253.72,,6.0,23971.34,,,8671.710000000001,,36.300000000000004,23277.31,4441.8,,,1960.66,,,,,,19870.91,,12284.79,,,1455.0,,3017.09,7349.77,,4610.0,4715,1728.91,11063.67,18023.170000000002,0.0,0.0,0.0,0.0,0.0,14644.11,6312.0,45.87,50618.840000000004
2022-02-04,8644964.0,10458.0,67139.0,,0.0,160225.0,5451.0,,769218.0,,2213.0,1048749.0,129066.0,,,79463.0,,,,,,555988.0,,18168196.0,,,344774.0,,129901.0,94605.0,,253374.0,555.0,1881.27,4759.33,,6.0,24759.66,30.0,,8989.01,,36.65,23847.71,4986.77,,,2432.7200000000003,,,,,,19903.260000000002,,12519.220000000001,,,1455.0,,2728.84,6499.7300000000005,,4555.5,4619,1632.8600000000001,8191.7,14247.93,0.0,0.0,0.0,0.0,0.0,12814.5,6414.0,44.15,56783.47
2022-02-05,8216859.0,11600.0,17540.0,,0.0,101797.0,19779.0,,774979.0,,2156.0,913485.0,181296.0,,,80072.0,,,,,,525232.0,,17130977.0,,,351935.0,,130103.0,94520.0,,242126.0,580.0,2336.7900000000004,4452.06,,6.0,23388.600000000002,160.0,,8798.84,,35.28,23029.510000000002,5812.43,,,2619.4500000000003,,,,,,19709.73,,12536.77,,,1455.0,,2787.4700000000003,6718.02,,5213.5,4703,2084.08,10067.44,18856.34,0.0,0.0,0.0,0.0,0.0,16232.43,6841.0,47.36,58948.840000000004
2022-02-06,8198120.0,12471.0,21108.0,,,99715.0,5555.0,,745539.0,,2220.0,1004430.0,143952.0,,,51673.0,,,,,,535046.0,,18402547.0,,,409407.0,,128807.0,95801.0,,198095.0,534.0,2161.72,2794.08,,,19732.93,70.0,,8457.03,,36.35,23362.48,5415.02,,,1805.19,,,,,,19855.57,,12517.91,,,1455.0,,2772.08,7257.97,,4934.5,4472,1953.68,8363.45,14258.83,0.0,0.0,0.0,0.0,0.0,13722.73,6711.0,43.57,58129.57
2022-02-07,8344252.0,9531.0,40327.0,,0.0,79756.0,,,861988.0,,2203.0,978424.0,96180.0,,,42469.0,,,,,,551084.0,,18017786.0,,,372260.0,29878.0,127100.0,102791.0,,176967.0,612.0,1813.12,2537.82,,6.0,18274.64,,,8388.2,,36.38,23126.5,3700.14,,,1533.07,,,,,,19591.31,,12285.19,,,1455.0,194.02,2812.51,7387.320000000001,,3887.5,4089,1437.8500000000001,7609.3,13887.060000000001,0.0,0.0,0.0,0.0,0.0,10606.07,5803.0,45.89,59177.76
2022-02-08,15220070.0,8163.0,74562.0,,0.0,84455.0,604.0,,819824.0,,1995.0,957216.0,135142.0,,,39276.0,,,,,,570398.0,,17935177.0,,,332709.0,36952.0,130297.0,125443.0,,188797.0,858.0,2019.0700000000002,4912.04,,12.0,15787.720000000001,20.0,,8563.78,,37.46,24657.600000000002,5130.08,,,1427.6100000000001,,,,,,19922.21,,12510.880000000001,,,1455.0,194.0,2681.49,8193.66,,3407.0,4494,1291.7,8559.11,15169.070000000002,0.0,0.0,0.0,0.0,0.0,10856.95,6061.0,45.42,46526.840000000004
2022-02-09,16112306.0,7509.0,88221.0,,0.0,87452.0,604.0,,776239.0,,1946.0,910778.0,115962.0,,,34613.0,,,,,,817524.0,,17734940.0,,,316439.0,41687.0,144208.0,138867.0,,185807.0,798.0,1862.63,8777.98,,6.0,16376.32,20.0,,8533.7,,36.65,24595.47,4600.72,,,1492.6200000000001,,,,,,19797.72,,12516.57,,,1451.44,194.0,3096.4,8397.210000000001,,3486.5,4306,1538.96,7609.1900000000005,13057.05,0.0,0.0,0.0,0.0,0.0,10796.880000000001,5842.0,44.28,57193.08
2022-02-10,17550287.0,7155.0,69959.0,,0.0,98800.0,6269.0,,736625.0,,1858.0,1028277.0,86777.0,,,29560.0,,,,,,868826.0,,16959614.0,,,343217.0,37957.0,124080.0,121048.0,,220042.0,1008.0,1984.69,13458.050000000001,,6.0,17650.31,40.0,,8460.25,,36.04,24385.870000000003,3342.62,,,1234.95,,,,,,22525.78,,12517.36,,,1455.0,194.01,2778.1800000000003,7715.280000000001,,4356.5,4384,1246.15,8155.030000000001,14290.050000000001,0.0,0.0,0.0,0.0,0.0,11491.02,5912.0,43.25,48199.53
2022-02-11,17558613.0,5680.0,146118.0,,0.0,152968.0,7064.0,,619179.0,,1788.0,1041107.0,41920.0,,,38041.0,,,,,,758350.0,,16449879.0,,,13035.0,37716.0,111153.0,115870.0,,204112.0,774.0,2137.25,12990.08,,18.0,22347.84,74.28,,7642.34,,35.95,24813.670000000002,1989.3700000000001,,,945.3199999999999,,,,,,22505.32,,12525.16,,,67.23,194.01,2469.13,8402.67,,4404.5,4378,1823.44,10123.11,15933.52,0.0,0.0,0.0,0.0,0.0,13261.53,5887.0,43.38,53279.840000000004
2022-02-12,17599756.0,7330.0,192453.0,,0.0,216971.0,7807.0,,636468.0,,1687.0,1117667.0,51625.0,,,87541.0,,,,,,785283.0,,17013726.0,,,,34974.0,102035.0,109361.0,,207302.0,882.0,2265.32,13626.630000000001,,6.0,25268.86,91.22,,8373.82,,35.75,25877.26,2622.4500000000003,,,2932.7400000000002,,,,,,22519.33,,12512.75,,,,193.99,2286.8100000000004,7603.06,,4151.5,5487,2382.76,11495.5,19928.71,0.0,0.0,0.0,0.0,0.0,14991.28,7316.0,44.26,57318.14
2022-02-13,17114800.0,8247.0,210061.0,,0.0,273713.0,29774.0,,780594.0,,2052.0,1294575.0,85376.0,,,104345.0,,,,,,754577.0,,17748381.0,,,,36444.0,114086.0,95972.0,,201235.0,900.0,2134.83,18781.13,,6.0,32238.5,438.71000000000004,,7961.91,,35.99,24622.77,3468.5,,,3475.3300000000004,,,,,,22105.62,,12526.45,,,,194.02,2683.9,6750.9400000000005,,4762.5,5601,2533.31,14351.27,23345.73,0.0,0.0,0.0,0.0,0.0,17784.12,7507.0,40.54,61327.49
2022-02-14,18758782.0,5556.0,243775.0,,0.0,345451.0,44114.0,,862379.0,,2087.0,1496546.0,86342.0,,,92379.0,,,,,,713392.0,,15355141.0,,,,48471.0,143377.0,91513.0,,153696.0,1254.0,1837.07,18085.87,,18.0,36146.31,408.61,,7956.070000000001,,36.2,24777.04,3272.4500000000003,,,2405.08,,,,,,21207.43,,12526.460000000001,,,,259.35,3540.1800000000003,6064.02,,3269.0,5332,1810.7500000000002,12934.17,21679.44,0.0,0.0,0.0,0.0,0.0,15590.1,6938.0,44.87,57687.86
2022-02-15,26545329.0,5645.0,254772.0,,,337386.0,15640.0,,784267.0,,1943.0,1314214.0,73242.0,,,93383.0,,,,,,732457.0,,15898088.0,,,,53716.0,160464.0,89333.0,,181398.0,1542.0,1458.8,17136.84,,,37942.200000000004,393.61,,8014.8,,37.0,24728.06,3147.85,,,2311.76,,,,,,22007.82,,12568.07,,,,291.0,4163.7,5909.12,,3324.5,5164,1775.73,13053.1,22715.75,0.0,0.0,0.0,0.0,0.0,16450.18,6832.0,44.769999999999996,57970.49
2022-02-16,27771248.0,6387.0,200313.0,,0.0,236042.0,2808.0,,713219.0,,2217.0,1129604.0,186819.0,,,69979.0,,,,,,745753.0,,17927805.0,,,,54757.0,147772.0,93713.0,,200177.0,1578.0,2081.49,19979.43,,6.0,40702.18,132.0,,8228.03,,36.52,24563.35,6954.5,,,1824.1100000000001,,,,,,20131.86,,12434.27,,,,291.0,3457.44,5915.41,,4059.6,5180,1830.13,11741.42,18989.66,0.0,0.0,0.0,0.0,0.0,14280.24,6871.0,44.51,61590.5
2022-02-17,29211112.0,5267.0,156100.0,,,257987.0,7383.0,,668419.0,,2025.0,1085897.0,111710.0,,,48348.0,,,,,,779217.0,,18858971.0,,,,55849.0,151850.0,105661.0,,246212.0,1890.0,2268.5099999999998,20650.33,,,40807.450000000004,72.0,,8014.150000000001,,37.17,25147.83,4952.56,,,1363.13,,,,,,23363.88,,12513.12,,,,290.99,3577.69,5825.31,,5067.5,5128,2241.1000000000004,12939.000000000002,21891.81,0.0,0.0,0.0,0.0,0.0,16376.35,6815.0,43.1,60222.92
